id,source,target,draft_prediction,refined_prediction
1601,"KNOWLEDGE AND PRACTICE TO PREVENT HAND FOOT AND MOUTH DISEASE AMONG MOTHERS WITH CHILDREN UNDER 5 YEARS OLD AT THANHSON COMMUNE This was a cross-sectional descriptive study conducted at Thanhson commune, Kimbang district in Hanam province about knowledge and practice of mothers on hand-foot and mouth disease prevention. Results showed that more than half of mothers (57.6%) knew the symptom of ulcers in mouth; 78.1% knew the symptom of blisters in palm and feet.","KIẾN THỨC VÀ THỰC HÀNH PHÒNG CHỐNG BỆNH TAY CHÂN MIỆNG CỦA CÁC BÀ MẸ CÓ CON DƯỚI 5 TUỔI TẠI XÃ THANH SƠN TÓM TẮT Nghiên cứu mô tả cắt ngang về kiến thức và thực hành phòng chống bệnh tay chân miệng của các bà mẹ có con dưới 5 tuổi tại xã Thanh Sơn huyện Kim Bảng, tỉnh Hà Nam cho thấy có 57,6% bà mẹ biết bệnh tay chân miệng có triệu chứng loét miệng; 78,1% bà mẹ biết về biểu hiện mụn nước lòng bàn tay, bàn chân.","KIẾN THỨC VÀ THỰC HÀNH PHÒNG CHỐNG BỆNH TÓM TẮT Nghiên cứu mô tả cắt ngang được tiến hành tại xã Thanh Sơn, huyện Kim Bảng, tỉnh Hà Nam về kiến thức và thực hành phòng chống bệnh tay chân miệng của các bà mẹ có con dưới 5 tuổi.Kết quả nghiên cứu cho thấy, hơn một nửa bà mẹ (57.6%) biết triệu chứng loét miệng; 78.1% biết triệu chứng mụn nước ở lòng bàn tay và lòng bàn chân.","KIẾN THỨC VÀ THỰC HÀNH PHÒNG CHỐNG BỆNH TÓM TẮT Nghiên cứu mô tả cắt ngang được tiến hành tại xã Thanh Sơn, huyện Kim Bảng, tỉnh Hà Nam về kiến thức và thực hành phòng chống bệnh tay chân miệng của các bà mẹ có con dưới 5 tuổi.Kết quả nghiên cứu cho thấy, hơn một nửa bà mẹ (57.6%) biết triệu chứng loét miệng; 78.1% biết triệu chứng mụn nước ở lòng bàn tay và lòng bàn chân."
1602,Only 68.8% of them knew the sensible age group for the disease as from 10 years and lower.,"Chỉ có 68,8% các bà mẹ biết được đối tượng chính hay mắc bệnh là trẻ dưới 10 tuổi.",Chỉ có 68.8% biết nhóm tuổi nguy cơ mắc bệnh là từ 10 tuổi trở xuống.,Chỉ có 68.8% biết nhóm tuổi nguy cơ mắc bệnh là từ 10 tuổi trở xuống.
1603,About more than half of mothers (57.3%) knew that the infected rout was digestive tract.,"Có 57,3% bà mẹ biết đường lây bệnh là đường tiêu hoá.",Khoảng hơn một nửa số bà mẹ (57.3%) biết đường lây nhiễm là đường tiêu hoá.,Khoảng hơn một nửa số bà mẹ (57.3%) biết đường lây nhiễm là đường tiêu hoá.
1604,About 61.1% of mothers knew that it is necessary to clean hand before eating and 76.8% of them indicated that it is necessary to clean hand after toileting to prevent this disease.,"Có 61,1% bà mẹ biết cần rửa tay trước khi ăn và 76,8% bà mẹ cho rằng cần rửa tay sau khi đi vệ sinh để có thể phòng bệnh này.",Khoảng 61.1% bà mẹ biết cần phải rửa tay trước khi ăn và 76.8% bà mẹ biết cần phải rửa tay sau khi đi vệ sinh để phòng ngừa bệnh này.,Khoảng 61.1% bà mẹ biết cần phải rửa tay trước khi ăn và 76.8% bà mẹ biết cần phải rửa tay sau khi đi vệ sinh để phòng ngừa bệnh này.
1605,"However, only 56.6% of them did washing hand with soap before feeding children and 68.4% of them washed hand after helping children toileting.","Tuy nhiên chỉ có 56,6% các bà mẹ đã thực hiện rửa tay bằng xà phòng trước khi cho trẻ ăn và 68,4% bà mẹ đã rửa tay sau khi cho trẻ đi vệ sinh.","Tuy nhiên, chỉ có 56.6% bà mẹ rửa tay bằng xà phòng trước khi cho trẻ ăn và 68.4% bà mẹ rửa tay sau khi giúp trẻ đi vệ sinh.","Tuy nhiên, chỉ có 56.6% bà mẹ rửa tay bằng xà phòng trước khi cho trẻ ăn và 68.4% bà mẹ rửa tay sau khi giúp trẻ đi vệ sinh."
1606,"Keywords: hand-foot and mouth disease, disease prevention, mother, children, Hanam","Từ khoá: bệnh tay chân miệng, phòng chống bệnh, bà mẹ, trẻ em, Hà Nam","Từ khoá: bệnh tay chân miệng, phòng bệnh, bà mẹ, trẻ em, Hàm Long","Từ khoá: bệnh tay chân miệng, phòng bệnh, bà mẹ, trẻ em, Hàm Long"
1607,"STATEMENT OF ADVERSE PREGNANCY OUTCOMES IN BIEN HOA, THANH KHE - DA NANG AND PHU CAT - BINH DINH Conducted cross-sectional survey in 1500 women aged 15 - 49 years old in 4 wards (Thac Gian, Chinh Gian, An Khe and Hoa Khe) in Thanh Khe - Da Nang, 1551 women in 5 wards (Tan Tien, Tan Phong, Tan Mai, Trung Dung, Thong Nhat) in Bien Hoa and 6600 women in Phu Cat - Binh Dinh, we found that: The rate of spontaneous abortionin in Thanh Khe - Da Nang is: 3.79%, in Bien Hoa is 6.58%, in Phu Cat - Binh Dinh is 4.45%.","TÌNH HÌNH BẤT THƯỜNG THAI SẢN Ở BIÊN HOÀ TÓM TẮT Điều tra 1500 phụ nữ ở tuổi sinh sản ở 4 phường An Khê, Hoà Khê, Chính Gián và Thạc Gián của Quận Thanh Khê - Đà Nẵng và 1551 phụ nữ ở 5 phường: Trung dũng, Tân Mai, Tân Tiến, Tân Phong, Thống Nhất của Thành phố Biên Hoà, 6600 phụ nữ ở Phù Cát - Bình Định, kết quả cho thấy: - Tần suất sẩy thai ở Thanh Khê - Đà Nẵng là 3,79%, của Biên Hoà là 6,57%, của Phù Cát - Bình Định 4,45%.","TÓM TẮT Nghiên cứu cắt ngang trên 1500 phụ nữ từ 15-49 tuổi tại 4 phường (Thác Giang, Chính Giang, An Khê và Hoà Khánh) của thành phố Thanh Khê Đà Nẵng, 1551 phụ nữ tại 5 phường (Tân Tiến, Tân Phong, Tân Mai, Trung Dũng, Thống Nhất) của thành phố Biên Hoà và 6600 phụ nữ tại huyện Phù Cát, tỉnh Bình Định, chúng tôi ghi nhận: Tỷ lệ sẩy thai tự nhiên tại thành phố Thanh Khê Đà Nẵng là 3.79%, tại thành phố Biên Hoà là 6.58%, tại huyện Phù Cát là 4.45%.","TÓM TẮT Nghiên cứu cắt ngang trên 1500 phụ nữ từ 15-49 tuổi tại 4 phường (Thác Giang, Chính Giang, An Khê và Hoà Khánh) của thành phố Thanh Khê Đà Nẵng, 1551 phụ nữ tại 5 phường (Tân Tiến, Tân Phong, Tân Mai, Trung Dũng, Thống Nhất) của thành phố Biên Hoà và 6600 phụ nữ tại huyện Phù Cát, tỉnh Bình Định, chúng tôi ghi nhận: Tỷ lệ sẩy thai tự nhiên tại thành phố Thanh Khê Đà Nẵng là 3.79%, tại thành phố Biên Hoà là 6.58%, tại huyện Phù Cát là 4.45%."
1608,"The proportion of maternal with miscarriage in Thanh Khe - Da Nang is: 3.92%, in Bien Hoa is 8.09%, in Phu Cat - Binh Dinh is 9.58%.","- Tần suất các phụ nữ từng mang thai bị sẩy thai ở Thanh Khê - Đà Nẵng là 3,92%, của Biên Hoà là 8,09%, Phù Cát - Bình Định là 9,58%.","Tỷ lệ thai phụ bị sẩy thai ở Thanh Khê - Đà Nẵng là: 3.92%, ở Biên Hoà là 8.09%, ở Phù Cát - Bình Định là 9.58%.","Tỷ lệ thai phụ bị sẩy thai ở Thanh Khê - Đà Nẵng là: 3.92%, ở Biên Hoà là 8.09%, ở Phù Cát - Bình Định là 9.58%."
1609,"The rate of stillbirth in Thanh Khe - Da Nang is: 1.59%, in Bien Hoa is 2.38%, in Phu Cat - Binh Dinh is 0.49%.","- Tần suất thai chết lưu ở Thanh Khê - Đà Nẵng là 1,59%, của Biên Hoà là 2,38%, Phù Cát - Bình Định là 0,49%.","Tỷ lệ thai chết lưu ở Thanh Khê - Đà Nẵng là: 1.59%, ở Biên Hoà là 2.38%, ở Phù Cát - Bình Định là 0.49%.","Tỷ lệ thai chết lưu ở Thanh Khê - Đà Nẵng là: 1.59%, ở Biên Hoà là 2.38%, ở Phù Cát - Bình Định là 0.49%."
1610,"The proportion of maternal with stillbirth in Thanh Khe - Da Nang is: 1.64%, in Bien Hoa is 3.08%, in Phu Cat - Binh Dinh is 1.29%.","- Tần suất các phụ nữ từng mang thai có thai chết lưu ở Thanh Khê - Đà Nẵng là 1,64%, của Biên Hoà là 3,08%, Phù Cát - Bình Định là 1,29%.","Tỷ lệ thai chết lưu ở Thanh Khê - Đà Nẵng là: 1.64%, ở Biên Hoà là 3.08%, ở Phù Cát - Bình Định là 1.29%.","Tỷ lệ thai chết lưu ở Thanh Khê - Đà Nẵng là: 1.64%, ở Biên Hoà là 3.08%, ở Phù Cát - Bình Định là 1.29%."
1611,"In Thanh Khe - Da Nang, the rate of birth defect is 1.76%, In Bien Hoa is 2.27%, Phu Cat - Binh Dinh is 1.83%.","- Tần suất DTBS ở Thanh Khê - Đà Nẵng là 1,76%, của Biên Hoà là 2,27%, Phù Cát - Bình Định là 1,83%.","Tại Thanh Khê - Đà Nẵng, tỷ lệ dị tật bẩm sinh là 1.76%, tại Biên Hoà là 2.27%, Phú Cát - Bình Định là 1.83%.","Tại Thanh Khê - Đà Nẵng, tỷ lệ dị tật bẩm sinh là 1.76%, tại Biên Hoà là 2.27%, Phú Cát - Bình Định là 1.83%."
1612,"In Phu Cat - Binh Dinh and in Bien Hoa, there is correlation between abnormal pregnancy and exposure to agent orange chemical (OR: 1.75 and 3.19).","Số liệu thống kê ở Phù Cát - Bình Định và Biên Hoà cho thấy có mối liên quan giữa BTTS với phơi nhiễm chất độc hoá học chiến tranh (OR: 1,75 và 3,19).",Tại Phú Cát - Bình Định và Biên Hoà có mối tương quan giữa thai kỳ bất thường và phơi nhiễm hoá chất Agent Orange (OR: 1.75 và 3.19).,Tại Phú Cát - Bình Định và Biên Hoà có mối tương quan giữa thai kỳ bất thường và phơi nhiễm hoá chất Agent Orange (OR: 1.75 và 3.19).
1613,"Keywords: spontaneous abortion, stillbirth, birth defects, agent orange chemical, reproductive abnormalities.","Từ khoá: sẩy thai, thai chết lưu, dị tật bẩm sinh, chất độc da cam, bất thường bẩm sinh.","Từ khoá: sẩy thai tự nhiên, thai chết lưu, dị tật bẩm sinh, hoá chất Agent Orange, bất thường sinh sản.","Từ khoá: sẩy thai tự nhiên, thai chết lưu, dị tật bẩm sinh, hoá chất Agent Orange, bất thường sinh sản."
1614,"CLINICAL EFFECTS OF EMBRYOS CULTURE IN LOW OXYGEN CONCENTRATION In this prospective randomized clinical study, 172 patients were divided into 2 groups: embryos cultured in 5% and 20% oxygen concentration. Objectives: compare pregnancy rate, live birth rate between 2 groups.","﻿NGHIÊN CỨU HIỆU QUẢ LÂM SÀNG TÓM TẮT Nghiên cứu tiến cứu thử nghiệm lâm sàng ngẫu nhiên có đối chứng trên 172 bệnh nhân được chia đều vào 2 nhóm nuôi cấy phôi ở điều kiện nồng độ oxy 5% và 20% với mục tiêu: so sánh tỷ lệ có thai lâm sàng, tỷ lệ sinh sống ở hai nhóm này.","KẾT QUẢ LÂM SÀNG TÓM TẮT Trong nghiên cứu tiền cứu ngẫu nhiên lâm sàng này, 172 bệnh nhân được chia thành 2 nhóm: phôi nuôi cấy ở nồng độ oxy 5% và 20%. Mục tiêu: so sánh tỷ lệ có thai, tỷ lệ sinh sống giữa 2 nhóm.","KẾT QUẢ LÂM SÀNG TÓM TẮT Trong nghiên cứu tiền cứu ngẫu nhiên lâm sàng này, 172 bệnh nhân được chia thành 2 nhóm: phôi nuôi cấy ở nồng độ oxy 5% và 20%. Mục tiêu: so sánh tỷ lệ có thai, tỷ lệ sinh sống giữa 2 nhóm."
1615,"Live birth rate in 5% oxygen group was of 46, 51% higher than 40, 69% in 20% oxygen group 32, 55% but no significantly Conclussion: Clinical pregnancy rate on day 5 in 5% oxygen group was higher than that in 20% oxygen group.","Tỷ lệ sinh sống cũng cao hơn ở nhóm nồng độ oxy 5% 46,51% so với 32,55%, tuy nhiên sự khác biệt không có ý nghĩa thống kê (với p = 0 061). Kết luận: Tỷ lệ có thai lâm sàng khi nuôi phôi ngày 5 ở nồng độ oxy 5% cao hơn khi nuôi cấy phôi ở nồng độ oxy 20% có ý nghĩa thống kê.",Tỷ lệ sinh sống ở nhóm oxy 5% là 46.51% cao hơn so với 40.69% ở nhóm oxy 20% 32.55% nhưng không có ý nghĩa.Kết luận: Tỷ lệ thai lâm sàng ngày 5 ở nhóm oxy 5% cao hơn so với nhóm oxy 20%.,Tỷ lệ sinh sống ở nhóm oxy 5% là 46.51% cao hơn so với 40.69% ở nhóm oxy 20% 32.55% nhưng không có ý nghĩa.Kết luận: Tỷ lệ thai lâm sàng ngày 5 ở nhóm oxy 5% cao hơn so với nhóm oxy 20%.
1616,Live birth rate in 5% oxygen group was higher than in 20% oxygen group but no significantly.,Tỷ lệ sinh sống cũng có xu hướng cao hơn ở nhóm phôi được nuôi ở nồng độ oxy 5%.,Tỷ lệ sinh sống ở nhóm oxy 5% cao hơn so với nhóm oxy 20% nhưng không có ý nghĩa thống kê.,Tỷ lệ sống ở nhóm oxy 5% cao hơn so với nhóm oxy 20% nhưng không có ý nghĩa thống kê.
1617,"Keywords: pregnancy rate, live birth rate, low oxygen concentration in IVF","Từ khoá: tỷ lệ có thai, tỷ lệ sinh sống, nồng độ oxy thấp trong nuôi cấy phôi.","Từ khoá: tỷ lệ có thai, tỷ lệ sinh sống, nồng độ oxy thấp trong thụ tinh trong ống nghiệm","Từ khoá: tỷ lệ có thai, tỷ lệ sinh sống, nồng độ oxy thấp trong thụ tinh trong ống nghiệm"
1618,Method: using FSH to stimulate ovaries.,Các bệnh nhân đều được sử dụng FSH để kích thích buồng trứng.,Phương pháp nghiên cứu: Sử dụng FSH kích thích buồng trứng.,Phương pháp nghiên cứu: Sử dụng FSH kích thích buồng trứng.
1619,Fertilization by conventional IVF or ICSI.,Thụ tinh noãn với tinh trùng bằng phương pháp IVF hoặc ICSI.,Chuyển phôi vào buồng tử cung bằng phương pháp thụ tinh trong ống nghiệm (IVF) hoặc thụ tinh ống nghiệm (ICSI).,Chuyển phôi vào buồng tử cung bằng phương pháp thụ tinh trong ống nghiệm (IVF) hoặc thụ tinh ống nghiệm (ICSI).
1620,"On day 3, 3 - 5 embryos were selected to culture to day 5 in both group.",Ở cả hai nhóm đều đánh giá phôi vào ngày 3 để lựa chọn 3-5 phôi để nuôi tiếp ngày 5.,"Ngày 3, 3-5 phôi được chọn để nuôi cấy đến ngày 5 ở cả 2 nhóm.","Ngày 3, 3-5 phôi được chọn để nuôi cấy đến ngày 5 ở cả 2 nhóm."
1621,"Results: No differences of characteristic, of ovarian reserve, ovarian stimulation and embryos transfer in both groups.","Kết quả: Đặc điểm bệnh nhân, dự trữ buồng trứng, kết quả kích thích buồng trứng, kết quả chuyển phôi không khác nhau ở hai nhóm nghiên cứu.","Kết quả: Không có sự khác biệt về đặc điểm, dự trữ buồng trứng, kích thích buồng trứng và chuyển phôi giữa hai nhóm.","Kết quả: Không có sự khác biệt về đặc điểm, dự trữ buồng trứng, kích thích buồng trứng và chuyển phôi giữa hai nhóm."
1622,"Clinical pregnancy rate in 5% oxygen group was of 56, 97%, significantly higher than 40, 69% in 20% oxygen group.","Tỷ lệ có thai lâm sàng nhóm nuôi cấy phôi ở nồng độ oxy 5% là 56,97% cao hơn có ý nghĩa thống kê so với 40,69% ở nhóm nuôi cấy phôi ở nồng độ oxy 20%.","Tỷ lệ thai lâm sàng ở nhóm oxy 5% là 56.97%, cao hơn có ý nghĩa thống kê so với 40.69% ở nhóm oxy 20%.","Tỷ lệ thai lâm sàng ở nhóm oxy 5% là 56.97%, cao hơn có ý nghĩa thống kê so với 40.69% ở nhóm oxy 20%."
